,RSI,Ultimate,BandRadius,Chaikin,NATR,SMA_5,SMA_20,SMA_100,SAR,Williams%R,APO,ROC_5,ROC_20,ROC_100
0,43.941801001664224,-1.6406461642378787,0.015211395340344649,-23001551.106221553,8.187501390782884,1.002946810283239,1.010528023616951,1.0265087525446666,0.5441606471585405,-216.97520777032514,-0.006145100681852228,-0.006324167852197435,-0.018256489227011473,-0.011066266602639305
1,61.65489624607501,41.79435098942888,0.017347943730636035,-1690326.8699159287,1.8912124936075694,0.9988487551756579,0.9735314043073291,0.932927926795036,0.4468552283226116,-38.159807112153146,0.026277229816075567,0.0038740445987912207,0.07224170996723564,0.10935761550826305
2,63.79416972937611,3.5566731360102217,0.026514358153165135,-34576282.17616413,11.551543899973682,0.9894520616029646,0.9611038293707062,0.9090682918740596,0.6574028269752571,-143.0149765916412,0.019552386335580308,0.02788639478532739,0.07205088370715704,0.18958234636481203
3,48.82363078438844,-0.8684894879953013,0.021074372078862934,-31850691.216284707,12.494917719125365,1.0032006567071754,1.0087834198232106,0.9628890900593821,0.739021794579331,-233.44814696318684,-0.00059650261729959,-0.007426258974595953,-0.006522996825228172,0.14482342322004768
4,58.75767540513111,1.773719048383466,0.016090457152830546,-16973870.472990237,6.324803157814235,0.9974580383407136,0.9870994534143551,0.9494793366931313,0.5024758996157579,-143.8360803398496,0.009805473623143636,0.006830398448735819,0.02892930347415719,0.06969464527000556
5,39.83385021087565,41.53090954052156,0.022930280500857242,-68688.53213219531,1.4763125565263038,1.009742652366525,1.0272693014321983,1.0263339388798485,0.4883108657025519,-80.39526069433518,-0.006005319151862034,-0.022251534143073633,-0.02946722887713759,-0.012155516512511594
6,39.49017657164515,3.0451113749643177,0.038068876426653436,-5591671.134569305,3.721929032438317,1.0119771824489576,1.0410224418920238,1.0951654568104037,0.5717971567563626,-93.8016267865954,-0.021545057176393375,-0.025433636517606124,-0.06381160462386397,-0.1138489492576579
7,51.86319870286819,52.48341853117836,0.012613439280270054,20374.74099640362,1.1753461547806694,0.9988694536903654,0.9981245563815655,0.9816127022105,0.4621470538149502,-44.2570121165247,-0.0003491947555957862,0.003078275499818047,0.0012415462724055812,0.050044610095166725
8,52.67951402122376,21.357995935909695,0.026708653220951718,-5226143.622924681,3.3936167663288144,0.9903816403634128,0.9860496487125471,1.0282158446669671,0.5244865807457191,-62.818780241876105,-0.0026724572795862275,0.020864787406799905,0.010374988497115167,-0.05367792822871646
9,68.9501826321918,65.14467464815726,0.01820086490406855,106015.4030071646,1.0941280862257452,0.9899940830124998,0.9643533979213784,0.9360619174446999,0.45742707392796417,-8.851766763443692,0.014206210577870833,0.02649820611825,0.05769555805462985,0.10348659125171619
