,RSI,Ultimate,BandRadius,Chaikin,NATR,SMA_5,SMA_20,SMA_100,SAR,Williams%R,APO,ROC_5,ROC_20,ROC_100
0,62.230989295951616,39.15419411322328,0.026116389740156315,-722614.5006925769,3.1449703084321845,0.9968295297484447,0.957860812905907,0.8520618678020696,0.3835352558588503,-40.55125975491457,0.03917060497043299,0.013337426404497546,0.11521745385844663,0.3236347518650746
1,40.896593592958176,40.8145221932261,0.05114790846494856,-293474.45136560895,4.509225252786601,1.0202317127061151,1.0603458927807459,1.0454227230398307,0.19099176684977232,-71.8707839752611,-0.028640863690944776,-0.03959738856355428,-0.08512970502311203,0.1164496065582241
2,35.537111638936565,11.365915776847736,0.04617887991601281,-2418581.1873929747,4.818395075745018,1.0174629878392045,1.0770559520869176,1.1582968843508272,0.810963059448563,-91.65982557195535,-0.047928672494310744,-0.039615765390544504,-0.13524797666363048,-0.16633068999393502
3,55.351711028666685,49.41756335243599,0.03568034171478546,186067.252350915,3.506228115707212,1.0102135595978703,0.9959535175834122,0.8831886895427394,0.08507182605505054,-48.03144456189467,0.021114644189517317,-0.014295490126866324,0.05296734051082433,0.35551992856370646
4,48.33020111441838,21.97073323643709,0.029458895780726097,-1688338.4113768607,3.7627703001565678,1.0152408571988487,1.024994717182057,0.9886192523448463,0.6145590891512873,-71.78545510612624,0.0022146702090823926,-0.030484276171540068,-0.008420593147015393,0.11337274364136048
5,70.273708360801,41.42192193500681,0.057152551464298734,-1446742.4450436952,4.25637399048204,0.9341215156134235,0.8820043750932826,0.9591128528792495,0.729765781506913,-4.690517932173549,0.009235233362039515,0.1450061258774568,0.14687722311468088,-0.0022251375701804466
6,60.09502983296616,56.88236511880034,0.0583301412750064,176854.8157358896,4.252463988487019,0.9721753673743009,0.9511000749645644,0.9427574688465802,0.1696431848583294,-23.252290905789394,0.0010412221838956718,0.06647607233645232,0.06932875104041433,0.18863517496913978
7,58.884511195208745,5.101412161710851,0.0207432848936668,-3292589.5295215747,3.4701404104573355,0.9855150051888079,0.9600397925046587,0.9734470038001096,1.1524289070233094,-57.047316225286266,0.02080406188684479,0.030718894612398948,0.07998817867865375,-0.013297602964664562
8,45.92830049110393,13.090662418586387,0.03885409036439804,-2515542.506920347,4.317938030170223,1.0013619660341901,1.0241212255210035,1.0771582838462659,0.8816668073417412,-73.11924593817685,-0.02024412094037638,-0.0037342540553238586,-0.04204008999796768,-0.0881967994663122
9,21.456049173070774,48.09597637850182,0.09181951899873209,218661.7780694971,6.405161092738496,1.0214275864231415,1.1403027604900196,1.2833624339478307,0.021252900381402318,-88.98579027835373,-0.11219268730761481,-0.04538460143261974,-0.2851995489679741,-0.19760311852883838
10,65.34765329683049,34.573780767843054,0.029710967645105942,-1285336.3176582125,3.3069003611788417,0.9798065378716787,0.9329803718489663,0.8751634376379761,0.5850955468677141,-32.54036558933795,0.03617727557281589,0.048497323799616805,0.1346221541357005,0.22419083921034016
11,63.95167333326016,53.519044133418554,0.03670121959607188,185623.36698840559,3.345324936581684,0.9892205724456571,0.9470758170393541,0.8389991306091599,0.13594921363666707,-28.087121978281516,0.035633614640440556,0.03164325642698483,0.12332523129696067,0.37507928561711323
