Date,RSI,Ultimate,BandRadius,Chaikin,NATR,SMA_5,SMA_20,SMA_100,SAR,Williams%R,APO,ROC_5,ROC_20,ROC_100,policy
2012-04-17,72.16141620019532,1.4477715799885604,0.0309299751706246,-890322803.6564751,23.35374060662325,0.9804345457934251,0.9649722957604008,0.8634339879990518,0.8635781536418137,-358.0003336149919,0.010402010166248,0.0540920712819646,0.0655331531681613,0.4236519519366148,3.0
2012-04-18,69.26546406503772,1.2860543844680754,0.020663898483435,-893196269.7238846,23.44470880665948,0.9925495719048169,0.9714146540029605,0.8700384776838973,0.8672448806212764,-364.3896076195477,0.0104684687908609,0.0414070221472379,0.0492103749870347,0.4161046157187608,3.0
2012-04-19,66.02254849187972,1.850706050836429,0.0139621537828102,-913589901.2998008,23.582934139112933,1.0009698500477648,0.9778414591356718,0.8772723401092761,0.8714501305212697,-371.65106606397205,0.0112515036472278,0.0183684583275957,0.0355491271275323,0.4316528443925251,3.0
2012-04-20,64.71760426522475,1.4204854571851897,0.0077299990827206,-942519708.4595872,23.67943906829535,1.0048579767864667,0.9814708606834892,0.881987899608668,0.8731433042958338,-374.5550204954456,0.0121503287155625,0.009811857867874,0.0358296799605657,0.4308349135864683,3.0
2012-04-23,60.11069004608148,0.5745611243418124,0.0123751220265912,-937571131.4971428,23.792058518779623,1.0096280309673715,0.9899117717154514,0.8910031783776354,0.8792946122348884,-385.0109792146922,0.0128443540956258,-0.0114141413497465,0.0314900247759234,0.3892092792534988,3.0
2012-04-24,61.18526659121073,0.4538789153634452,0.0097375527083752,-899630543.3498306,23.80221606029151,1.0039427978393989,0.9884732276311584,0.8911836654467906,0.877063192865333,-381.2349770708057,0.0121673774344348,-0.0153752196343619,0.0219430102270121,0.3230347798357459,3.0
2012-04-25,66.29893076420609,0.5949340975931318,0.0108244367253116,-871635968.1816483,23.59830784197174,0.9911772318234292,0.9773262419322806,0.8820007622220791,0.8655744052990078,-361.4855164606184,0.0118610604447375,0.0019299037864821,0.0373697792579855,0.3317087577509869,3.0
2012-04-26,65.75029782296392,0.2173932949785813,0.0126538180681892,-850800313.8328972,23.626515103784666,0.9931367453300026,0.979969088281273,0.8851428310179039,0.8662417439799972,-362.6470161967344,0.0140563840882396,0.0060126247406899,0.0392709194010254,0.326623406176082,3.0
2012-04-27,66.350226972441,0.4449864735413665,0.0141731359808948,-827056860.8496246,23.662601839511648,0.993493707109892,0.9804233439989416,0.8861385699929409,0.864907702164022,-339.7038383675607,0.0159645983500336,0.0095219433370821,0.0408739006915598,0.3087102311640028,2.0
2012-04-30,63.93800684177976,0.647586164982215,0.0102461532811995,-853797600.1051369,23.71899264842018,0.9992277584470451,0.9848813023338676,0.8911559967386207,0.8675799074306366,-374.9168450518689,0.0163134513696664,0.0135027387148063,0.0294178330507025,0.2952741920842785,2.0
2012-05-01,68.07782318183989,1.0802712694828571,0.0070252990029721,-832145148.2303505,23.61829616116825,0.9932722185806904,0.9771311756769464,0.884469359770705,0.8587913603168598,-335.05521434523627,0.0162707153918515,0.0212762184073807,0.0466092469467326,0.3056082913747303,3.0
2012-05-02,70.73965854836021,1.4948670338369263,0.0130126669100091,-836270793.5793419,23.51709485294327,0.9889585608886736,0.9724721240056408,0.8802453449210541,0.8524372349157044,-450.5411783854167,0.0158803439566167,0.0154113051908185,0.054199787011706,0.3021002742724106,3.0
2012-05-03,67.03511407267132,1.1618920903205945,0.0128298397241461,-866475893.5372505,23.64522182400477,0.9957691630314824,0.9794170058712928,0.8867120002670034,0.856336399834666,-466.7413567942814,0.0148705723716442,0.0115671179541633,0.0525575872041551,0.3228024702127167,3.0
2012-05-04,59.8613003817851,0.1519424147710477,0.0128884545964681,-882021854.8566742,23.841357959224027,1.0055812540979276,0.99031961321995,0.8977201279699529,0.864741500205978,-485.35706921437895,0.0137396387328097,0.0001921984292467,0.026471636648683,0.2995257697220468,3.0
2012-05-07,53.03049282419836,-0.3612709040104858,0.0178906031919389,-923161331.8747787,24.052031311720494,1.0151782067285808,1.0020921527371347,0.9099318275525312,0.8743330627644905,-506.1633101931404,0.0125086902915194,-0.0077237789824641,0.0160141371670791,0.2910462014834988,3.0
2012-05-08,45.48064548801789,-1.0396370353982451,0.0298743894395842,-921251837.027874,24.351857415898724,1.0239034653117756,1.0185796297813536,0.9260154336352384,0.8876326229944677,-386.3446250040384,0.0110805425368377,-0.0324923419109029,0.0255266211546481,0.2890833613257597,3.0
2012-05-09,41.28784252618119,-1.342417237137773,0.0342899497506801,-1041159994.5984688,24.48744200154744,1.0239471499511443,1.0293054783516198,0.9376769828139264,0.8966665467311288,-399.8061586864517,0.009454820883862,-0.0493263766521299,0.0072360922717206,0.2881588958188896,3.0
2012-05-10,46.59036065926357,-1.2610851263449518,0.0258274440658033,-1252482734.0385897,24.275677399220957,1.0063215437857338,1.0189253397883724,0.9304900993151364,0.8876326229944677,-386.3446250040384,0.0078842422667271,-0.0352580812704048,-0.0001974883094638,0.2920265152209232,2.0
2012-05-11,44.228615609044816,-1.7072240285734113,0.0171464934629638,-1302863041.596016,24.393733002853384,1.00548267614685,1.0239769778997712,0.9376853917495772,0.8925697977755384,-393.7353221120751,0.0049547291643491,-0.0311777270964289,-0.0121663711977838,0.253091461512555,3.0
2012-05-14,40.58848013060196,-1.9818954182350264,0.0115920851348985,-1292828818.513996,24.591636633226383,1.00870079041125,1.03160573814973,0.9483227029705306,0.9008010759030745,-394.3171872642221,0.0022463741812302,-0.029382750361448,-0.0350164509169609,0.2484358835991054,3.0
