Date,RSI,Ultimate,BandRadius,Chaikin,NATR,SMA_5,SMA_20,SMA_100,SAR,Williams%R,APO,ROC_5,ROC_20,ROC_100,policy
2016-01-25,40.88267654467266,-0.8968587618345476,0.0334501158687898,-6176198.789385796,4.247305140071164,0.9998941186515464,1.0371130687686694,1.066581888986997,0.5506175611759482,-94.4402899896882,-0.0464527362733225,0.0071936380317494,-0.108061358970409,-0.0286395407053332,3.0
2016-01-26,43.04759689267434,-0.6594437736025125,0.0314577114419473,-6110611.383355141,4.217734545692403,0.9905028290366094,1.0235942101799769,1.0579524607287207,0.5460912986722144,-83.67874525097301,-0.0428195049577232,-0.0058249803959748,-0.0908006240821283,0.0140173145346903,3.0
2016-01-27,45.274727126774565,6.985758721184991,0.0294547241551144,-5925806.746349335,4.302581831032586,0.9887790379261948,1.011017154857557,1.0489942919334785,0.5414979193967164,-69.75016898840731,-0.0376644258344885,0.0341673411751117,-0.0735116525675592,-0.0058982834214234,3.0
2016-01-28,47.111666359486414,5.866845055260891,0.0175737196201992,-5715832.276748657,4.298145149612457,0.9906131770253784,1.0003315640448298,1.0416083020749818,0.5377673242332356,-60.56481090514359,-0.0337256138840608,0.0451845417371633,-0.0692529829325948,-0.0156559672951245,1.0
2016-01-29,55.05280785252371,15.3257567643368,0.0380180456547249,-5810539.051452637,4.339376574364668,0.9651420455908972,0.9664167092766512,1.0081051074189105,0.5202494349150103,-35.97394860166705,-0.0282306591303559,0.0351876403039095,-0.0258886307638696,0.0446510776871744,1.0
2016-02-01,55.7302033965574,15.86524264902345,0.0414034984934256,-5908520.237401009,4.30726781706999,0.9737873531515394,0.9623504641680316,1.005075656059459,0.5186506524675575,-36.9552445180226,-0.022744695989354,0.0616347604236172,-0.0214563822166942,0.0069037368748646,1.0
2016-02-02,52.50575135940245,6.81885594795448,0.0348076506948716,-5994855.884145737,4.27960107611778,0.993058822577571,0.9726386421720812,1.0169032057659515,0.5247524361797243,-48.39624631025403,-0.0184803890205696,0.0406646277773196,-0.0202535764403579,0.0003109233468141,1.0
2016-02-03,44.55415210224622,6.214487846805266,0.0376402058509492,-5945298.913933754,4.328385801165288,1.0271154536143403,1.0038829938510792,1.052249681079118,0.5430519513675509,-81.16654337954613,-0.0137871550227293,-0.0028616635423571,-0.0507677595890064,-0.0114325952067784,1.0
2016-02-04,43.32082633324231,2.7469709515852148,0.0452095414531915,-5916590.2038145065,4.290910174929831,1.0302038652391967,1.008242181911286,1.0585892929250522,0.5463779885421609,-86.88697978370688,-0.0109780300555779,-0.0157595373340353,-0.0345497353501978,-0.0104021697158565,1.0
2016-02-05,37.15047504874884,-2.5404441285241965,0.0646182984896843,-5988456.21917057,4.360777665384839,1.0491349195506672,1.0415164767305058,1.0955934324560104,0.5656811590348697,-118.75832349293589,-0.0072046415266136,-0.0803133061694545,-0.0448213760407655,-0.0380097041341498,1.0
2016-02-08,35.39634036175214,-7.996730257362741,0.0644546457783968,-6279074.288643837,4.305187963085548,1.0405938362329454,1.0517411122960263,1.1074016548047765,0.5722124569339215,-119.27525494405803,-0.003826299120735,-0.0936047508531421,-0.0347603858931716,-0.0776090081817794,1.0
2016-02-09,32.40190328779398,-24.470474358486545,0.0579018441661915,-6351294.81797123,4.226317521849135,1.040134723150249,1.0705540592225808,1.1298754155069306,0.5844771515322255,-115.08300171322406,-0.0051820786646113,-0.102184859058957,-0.0694190155705817,-0.1120644694141505,3.0
2016-02-10,32.31190925262085,-23.79866585826929,0.0519114606531816,-6253551.501225472,4.35474041183501,1.0254191405671689,1.0670132350920525,1.1294169953148736,0.584860383057326,-115.52856051508223,-0.0050762130795585,-0.0714844651833379,-0.0782181296565467,-0.1070838524363119,3.0
2016-02-11,30.13592435998501,-28.785652566939174,0.0358440142907774,-6376008.093384743,4.288636425470297,1.0243814203580823,1.0794585266140464,1.1464291382325034,0.5942666768404558,-115.55789952638,-0.0066310922585849,-0.0805845088822834,-0.0861813853423495,-0.103319168995589,3.0
2016-02-12,30.671449977202247,-21.405196819668998,0.0276549244426672,-6176112.046890259,4.241005363853621,1.012882372570966,1.0723731715028355,1.143278342123085,0.5932504407871273,-104.27095531090524,-0.0097901703461833,-0.0464715739876714,-0.0948491026207501,-0.1063709090373103,3.0
2016-02-16,38.933012313854135,-10.941439116161687,0.0213046808972715,-6439382.46974659,4.296964375576322,0.9835690230975604,1.0411099250350846,1.1113939210820163,0.5770773900386096,-88.62671703267961,-0.012998828141477,-0.0084302958124256,-0.0389876398244118,-0.0668718813229301,3.0
2016-02-17,38.79799094118928,-6.640356277427707,0.0248530481794323,-7780999.664618492,4.255145154873526,0.9866827025815108,1.0386941946952153,1.111497980840979,0.5775043308355491,-89.05095834090136,-0.0204259207572034,0.0120740578457443,-0.0599025867433084,-0.0670062967016265,3.0
2016-02-18,37.60417656481706,-5.840971228602783,0.0256649049661583,-7970154.063570023,4.2797243225478665,0.9941926809271469,1.0433783783089032,1.117742474667067,0.5811591018140473,-92.65711408772424,-0.0279641265257225,0.006368791664323,-0.0364093725687883,-0.0731891554044464,3.0
2016-02-19,34.0530293865912,-8.905111392863686,0.0251166286248724,-8863729.572976112,4.193095968336093,1.0148323563572363,1.0618317134661737,1.1393571261727855,0.5929687621188412,-104.00578879922594,-0.0355233416881829,0.0021888416465256,-0.0521151698927318,-0.0990058645880336,2.0
2016-02-22,38.11179402205968,-5.689605241341656,0.0201391426814516,-9175123.26538658,4.195733919004887,1.0043864630314865,1.0437575498686136,1.1238203513132177,0.5852988788230138,-96.57080173192882,-0.0385546751885924,0.0135854727418979,-0.079861922882713,-0.0740322810205204,2.0
2016-02-23,36.248920850205984,-4.607858623684042,0.0201965590064931,-8828609.750779152,4.182170384584828,1.0096572327704267,1.0506437836384277,1.1343883468900091,0.5912283601329947,-103.02995973762611,-0.0419003382515721,-0.0239348634953876,-0.0686888547564113,-0.0755360671917988,2.0
2016-02-24,34.50071627570831,-6.309181496495135,0.0194335100943026,-8377326.56776619,4.141423863443799,1.012831102835691,1.0563247429615146,1.1443465597780336,0.597050811462404,-111.45647322112504,-0.0439886254875173,-0.0327383871717352,-0.0853520534799548,-0.1082026332882741,2.0
2016-02-25,37.585032120452674,-9.675021962931227,0.0128040471682295,-8848228.43398571,4.123189619661769,0.9998673878158107,1.0419010883543254,1.132513964459187,0.5915083873468839,-104.7985701377114,-0.0429475688098787,-0.0174964307425238,-0.0845473521930626,-0.1079093747334618,3.0
2016-02-26,36.76694644784431,-9.05447972633279,0.0131534482588321,-9038454.186678886,4.126751595800815,1.0036332122532794,1.0409405829046092,1.135662862630308,0.593927500284098,-112.30536901834728,-0.042140396260392,-0.0016142343380264,-0.0945572919657683,-0.1291310964051048,3.0
2016-02-29,34.794297947500766,-10.277910198845186,0.0112254162728571,-9219801.686818125,4.128230175481154,1.0086839736637203,1.04368876212647,1.1452584196852404,0.5998611107004801,-127.41759868946164,-0.0421124945653109,-0.0242760059248739,-0.1327168478925135,-0.1489535664149242,3.0
2016-03-01,42.21082878946089,1.6282335180681329,0.0149879657107547,-8816863.787950516,4.167438672063177,0.9882717143059502,1.0144581366002672,1.1190328968958665,0.5868389796789405,-95.1920504574884,-0.0367085187089867,0.0074797015979674,-0.1161959746584809,-0.1199965932307756,3.0
2016-03-02,43.9350760443595,0.5771927282142252,0.0187714851619249,-8632363.968202591,4.154489743905276,0.9874007111598788,1.0033460893250856,1.1114973288538734,0.5836577283260688,-86.05450557088975,-0.032854132884456,0.0229468102388477,-0.1009243762012454,-0.1281069010633048,3.0
2016-03-03,48.44763036706608,6.41403046625431,0.0283111988649327,-8394424.642634392,4.151121909470562,0.9785576013083772,0.9857879193167364,1.093948553879702,0.5751638379065964,-62.22471377850462,-0.0300520867405658,0.0284172063038181,-0.055830851007466,-0.1207483075802967,1.0
2016-03-04,51.07783061244421,10.14449086531836,0.0342996397406632,-7911233.805410385,4.179510678775843,0.9778548577798324,0.9748059871135204,1.0829712100429334,0.5700186094176923,-58.88680607398049,-0.0266772991261114,0.0419440531789481,-0.0414734194374489,-0.1064436599523524,1.0
2016-03-07,46.77677743160112,3.6357713776944784,0.020669670911721,-8111701.572280884,4.1207944934313465,0.9997776342273916,0.9884718821676416,1.0980215113983482,0.5786816926038553,-80.19721568209226,-0.0238012707200099,0.0365994265367637,-0.022465776497072,-0.1234668613853268,3.0
2016-03-08,41.93100612665804,-0.6045156511433121,0.024261166547247,-8500624.159082413,4.067967268456833,1.0184086218900814,1.0064307177430851,1.1182668525214945,0.5901109416399335,-107.35487747852694,-0.0187049377594414,-0.0055446556403445,-0.0303307114697306,-0.1259601281287639,3.0
2016-03-09,43.233966872573646,2.5154388222898523,0.0263911050637389,-8307866.959391594,4.082487569637772,1.0128941019881874,1.0020799612582745,1.1124423085493245,0.5877227129309422,-101.76737327415768,-0.0138521647708694,-0.0069165007841907,-0.0055222664146012,-0.1149521232768922,1.0
2016-03-10,45.763646880322526,0.8398239029844894,0.024741307328629,-8063010.135430336,4.193535755783047,1.0022600260762036,0.9944574396369642,1.1023851575092751,0.5831671849307815,-90.98234575092086,-0.0083270883295984,-0.0137239324005088,0.0029034523380212,-0.1254492172532167,3.0
2016-03-11,51.83487710073754,4.120915152752032,0.0224912848497917,-7841362.387576103,4.205746454634656,0.9817316559061716,0.976528470740884,1.0790444850834595,0.5715315848765754,-62.65515148034816,-0.0025820341451699,-0.0026472298275691,0.0397792397926529,-0.1185866122558116,1.0
2016-03-14,50.96126600833326,1.3615428518561634,0.0256440219753719,-7937207.379333496,4.178318058888952,0.98643416380727,0.9810004794413534,1.0807746871190649,0.5731577960358407,-66.68334741626127,0.0018810292490614,0.0096376540740084,0.0350560437112682,-0.1181707847309513,1.0
2016-03-15,46.27420746503114,-4.217380787228846,0.0215924560584022,-8124714.0283584595,4.086573791938541,1.004961728736179,0.9963672513332048,1.09681491773338,0.5824056923251532,-107.16854669335515,0.0046651191426193,0.013230037783488,-0.0091487812649482,-0.122657715900123,1.0
2016-03-16,47.24078869076869,-0.4271379693548881,0.0169555764757522,-7850915.37280941,4.066014273498687,1.0043704908394242,0.993128177611154,1.0920485746587174,0.5806727050787914,-102.17086385911632,0.0078855708513654,0.0121411042580246,-0.0054563856980542,-0.1306386391730268,3.0
2016-03-17,48.457914572842974,4.709670057395388,0.014715130631148,-7370108.409379005,4.070976954722165,1.0023162817238045,0.989761857687424,1.086499541326732,0.5785744306141337,-96.07967599120464,0.0086422443338758,0.0079380526923263,0.0044673097585214,-0.1381457659189269,1.0
2016-03-18,44.67307587085811,1.5155289449114988,0.0146962466516924,-7650075.922936439,4.006684493408602,1.0098311428818905,1.0027157649577616,1.0982598411148463,0.5857930598976745,-133.94684008934863,0.0085065267649383,-0.0243455854932631,0.0122495514412892,-0.1522188506467374,3.0
2016-03-21,46.500160226904704,0.5038479190368601,0.0082454049091231,-7990687.212124824,4.00331447695796,1.0013627280960875,0.9978719711178956,1.0910267137664058,0.5828405995272937,-143.70631884020088,0.0066118884803486,-0.0166131245821004,0.0042177557598317,-0.1451368661070843,1.0
2016-03-22,51.19315236757023,-0.3717799282387904,0.0125362449753079,-7864927.515760422,4.057973205146934,0.9904419792866967,0.9858287272402516,1.0748646279882983,0.5750049722769671,-113.48197861154766,0.0046111346258948,0.0128707061764698,0.0282143435939074,-0.1300168657091772,1.0
