Date,Open,High,Low,Close,Volume,RSI,Ultimate,BandRadius,Chaikin,NATR,SMA_5,SMA_20,SMA_100,SAR,Williams%R,APO,ROC_5,ROC_20,ROC_100
2012-04-04,49.790000915527344,50.0099983215332,49.560001373291016,40.395267486572266,6280000,65.21869667239069,0.05555441301776072,0.0063710854361205636,-1054648790.5901184,23.711139179950838,1.0032497851384456,0.9917050738678961,0.8795635545887165,0.9013432046096763,-516.7390607579455,0.019779904463181917,-0.0012023062548598752,0.051909785531882933,0.3603329273504795
2012-04-05,49.689998626708984,50.66999816894531,49.560001373291016,41.01921844482422,9558500,71.5947096344706,0.8325166193256622,0.010956734846607787,-1003919044.8025284,23.471758402674574,0.990794314709407,0.9793857485700193,0.8689372317827064,0.887632705542353,-440.67514958325717,0.018981764031862906,0.014225262786966083,0.05855245198513864,0.37985885403727343
2012-04-09,49.869998931884766,50.689998626708984,49.869998931884766,40.986812591552734,8302700,70.86808233710128,0.9090036385426439,0.012838157501679015,-951779752.2352295,23.497783404139835,0.9926452427007177,0.9826116644253537,0.8722037290518535,0.888334504325816,-455.5492275675811,0.017705011499643302,0.005366472366906068,0.0515595053295622,0.3476144334990167
2012-04-10,50.31999969482422,50.86000061035156,49.36000061035156,39.99819564819336,13245100,53.14673805975624,-0.2858759839787545,0.01917078079740581,-900744189.9411583,24.121818432971708,1.0146272963248408,1.0076784021267133,0.896119694196258,0.9102910583181939,-514.7773374505537,0.015856837642092402,-0.0126026497874211,0.01584677593978756,0.30857647624540063
2012-04-11,49.68000030517578,49.939998626708984,49.61000061035156,40.314239501953125,7631100,56.86058669296459,-0.2749272990548856,0.019778527747593064,-937201956.0075188,23.98471932184217,1.005668151886009,1.0003917814835086,0.8915482526909192,0.9031548231400505,-499.79896008851546,0.01403559925751069,-0.004999699187637149,0.012413885334490326,0.32515222032553964
2012-04-12,49.849998474121094,50.68000030517578,49.65999984741211,41.027339935302734,10472200,63.82764151899968,0.7377311621364092,0.02100012646322915,-926649479.0945091,23.689099670124552,0.9912697554483834,0.9841494537785943,0.87868182041755,0.8874569958673448,-466.0027407959156,0.011393680818457267,0.015647190575989504,0.023448959305349668,0.35678951028863537
2012-04-13,50.599998474121094,51.279998779296875,50.599998474121094,41.294734954833984,10430600,66.04227029057289,1.0388577946859103,0.02354348281145013,-932241547.2226028,23.628013151585034,0.9861853955694171,0.9795036510753137,0.8757120693842413,0.8817104622958704,-520.0663201646679,0.01012991833680792,0.006716766444011322,0.03577229626936362,0.37361897907360253
2012-04-16,51.439998626708984,51.849998474121094,50.939998626708984,41.88627624511719,10239000,70.36489051794344,1.6859097980193072,0.03239190264782453,-917863772.9045181,23.430431518524706,0.9765527261891275,0.9682242439962128,0.8661179450059179,0.8692584567399098,-400.14983040668693,0.009976922895711712,0.021945196434958448,0.053822693248020956,0.3837322830468147
2012-04-17,51.790000915527344,52.150001525878906,51.2599983215332,42.16178894042969,9054400,72.1434831175851,1.4477758903580173,0.030929758199025378,-890322651.8575249,23.353489239487445,0.9804345819844632,0.9649723726663567,0.8634339753321885,0.8635781536418137,-358.0003336149919,0.01040204264538483,0.054092272343141394,0.06553325589289503,0.4236519519366148
2012-04-18,51.86000061035156,51.959999084472656,51.5,41.983524322509766,7051600,69.24758807861487,1.2860378874403755,0.020663604333537818,-893196195.2792206,23.444476533463682,0.9925496620896263,0.9714148013275632,0.8700385435621756,0.8672449594206799,-364.3897443470034,0.010468456345757934,0.041406828981004784,0.04920997958060883,0.41610457815391955
2012-04-19,51.79999923706055,51.970001220703125,51.290000915527344,41.78094482421875,10894800,66.00510115454193,1.8507215926917713,0.013962090095099884,-913589748.5876579,23.582709616070666,1.0009695576146866,0.9778412689050587,0.8772720893185049,0.8714498918250092,-371.65065588160496,0.011251492371564654,0.018368358516647636,0.03554950868093145,0.43165323653231824
2012-04-20,51.79999923706055,51.93000030517578,51.2599983215332,41.69990158081055,11027600,64.69988306738412,1.4204657399100726,0.0077300490361379886,-942519657.4766312,23.67924072550409,1.004858179375173,0.9814711803515366,0.88198812976844,0.873143543920671,-374.5554306778127,0.012150316217053857,0.009811580735890725,0.03582910123075655,0.4308348018373633
