Date,Open,High,Low,Close,Volume,RSI,Ultimate,BandRadius,Chaikin
2011-12-29,14.407142639160156,14.487500190734863,14.303929328918457,12.422953605651855,215978000,61.972831350303196,3.2658520016639594,0.16620884146197845,-20514812997.623352
2011-12-30,14.411070823669434,14.510000228881836,14.410357475280762,12.41927433013916,179662000,61.830273473468964,1.6240438774791093,0.08489667675285872,-20645641877.857483
2012-01-03,14.621429443359375,14.73214340209961,14.60714340209961,12.610316276550293,302220800,66.18046714677453,2.585675000914799,0.17485794706949243,-21990722932.269104
2012-01-04,14.64285659790039,14.8100004196167,14.617142677307129,12.67808723449707,260022000,67.59153400755771,2.6990988389702397,0.2524683286263123,-22288236417.016357
2012-01-05,14.819643020629883,14.948213577270508,14.738213539123535,12.81883716583252,271269600,70.35771688974944,3.1435296474208188,0.30671192501132793,-22047839151.506958
2012-01-06,14.991786003112793,15.098214149475098,14.972143173217773,12.952842712402344,318292800,72.74310000886477,3.480496068299717,0.3636445844077052,-23290698309.316895
2012-01-09,15.196429252624512,15.276785850524902,15.048213958740234,12.932295799255371,394024400,71.78917562336017,3.6336488072667392,0.2713653390286197,-24128332870.135742
2012-01-10,15.211071014404297,15.214285850524902,15.053570747375488,12.978602409362793,258196400,72.6593612204998,3.5379252769151015,0.22264511720579172,-24481010339.406982
2012-01-11,15.09571361541748,15.101785659790039,14.975357055664062,12.957438468933105,215084800,71.57273063612362,2.99983372263449,0.11306410870255768,-24652784423.15985
2012-01-12,15.081428527832031,15.103570938110352,14.95535659790039,12.921870231628418,212587200,69.68652239880939,2.0921860751839874,0.03976501674360655,-24405601191.219482
2012-01-13,14.989286422729492,15.016071319580078,14.952142715454102,12.873419761657715,226021600,67.09271484578373,1.5432754468836118,0.07127756303663091,-26834590708.808228
2012-01-17,15.149999618530273,15.213929176330566,15.105713844299316,13.023370742797852,242897200,70.72456793500935,1.5849781097696107,0.10161925123829718,-28440390559.545776
2012-01-18,15.248571395874023,15.338213920593262,15.225000381469727,13.15860366821289,276791200,73.55879874361938,1.666317167080627,0.19755884917261213,-29814829272.491028
2012-01-19,15.362500190734863,15.406070709228516,15.232500076293945,13.116897583007812,261738400,71.26727827431029,1.6630179847983448,0.21857700075999098,-29780102687.280396
2012-01-20,15.267499923706055,15.26785659790039,14.991070747375488,12.888444900512695,413974400,60.20373869495512,0.3062317935015146,0.23168196957381504,-29191563188.415955
2012-01-23,15.095356941223145,15.301786422729492,15.08214282989502,13.106472969055176,306062400,65.67965057203752,1.4079060749265375,0.19159310358028847,-28146309541.062805
2012-01-24,15.182143211364746,15.182143211364746,14.983928680419922,12.891817092895508,547638000,57.31752536350505,0.3521357258646555,0.23501595763378802,-29012508466.853027
2012-01-25,16.229999542236328,16.230356216430664,15.84749984741211,13.696769714355469,958314000,71.81111478665467,4.09157949361485,0.5909483831216846,-30460089567.34369
2012-01-26,16.01285743713379,16.028213500976562,15.82642936706543,13.634522438049316,323985200,69.83622954323792,3.2372977592522263,0.7081657000848427,-30625844035.82782
2012-01-27,15.869285583496094,16.01714324951172,15.848929405212402,13.715785026550293,299709200,70.95906414053596,3.0230776200171783,0.6851508259994059,-30423446479.317993
2012-01-30,15.918213844299316,16.21071434020996,15.90678596496582,13.891494750976562,379341200,73.27554563229104,3.9088651004040957,0.6955291463425439,-29296249555.267517
2012-01-31,16.27107048034668,16.365713119506836,16.18107032775879,13.997896194458008,391683600,74.59696376000014,5.013717436210419,0.27108435665690145,-29243567547.857605
2012-02-01,16.37178611755371,16.392499923706055,16.269643783569336,13.989006996154785,270046000,74.26657552761753,4.183722787466594,0.29294585237671456,-29839519192.44757
2012-02-02,16.282142639160156,16.327499389648438,16.213571548461914,13.956197738647461,186796400,72.9817731816799,4.710970503887751,0.2081613771355837,-29785375966.569824
2012-02-03,16.332143783569336,16.428571701049805,16.270000457763672,14.096027374267578,286599600,74.96925941245507,2.799966014529516,0.13289371329622135,-29647062565.58435
2012-02-06,16.37071418762207,16.606428146362305,16.364286422729492,14.227580070495605,249412800,76.70541065345579,3.408642771383546,0.19764854458651193,-28375203136.90277
2012-02-07,16.616071701049805,16.77678680419922,16.59214210510254,14.376611709594727,316223600,78.52282680343691,3.627960406225449,0.3118658811641719,-27790523585.30536
2012-02-08,16.803571701049805,17.028213500976562,16.774999618530273,14.617327690124512,407890000,81.08920282666804,4.118085004582913,0.457276622960757,-27366510777.519287
2012-02-09,17.170000076293945,17.741071701049805,17.162857055664062,15.122994422912598,884214800,85.11342611703587,5.937665183849965,0.7232216480250688,-26971593534.49182
2012-02-10,17.534286499023438,17.77214241027832,17.448213577270508,15.130661010742188,631302000,85.1649707032749,5.7575915340141375,0.747724664776241,-27433178796.39978
2012-02-13,17.840356826782227,17.993928909301758,17.75321388244629,15.4121675491333,517216000,86.95153546794414,6.979698243431319,0.7557675549758862,-28493641006.22412
2012-02-14,18.023571014404297,18.198570251464844,17.928571701049805,15.622529029846191,460398400,88.1044020475738,6.701071151887243,0.6764680990574661,-28985958647.677673
2012-02-15,18.36642837524414,18.796070098876953,17.746070861816406,15.260988235473633,1506120000,75.72169154767818,4.74669953059041,0.37698618280228935,-29299879238.947205
2012-02-16,17.553571701049805,18.03178596496582,17.379642486572266,15.4002046585083,944552000,77.05875768528378,4.71450069488032,0.3292635116518934,-28889656662.727478
2012-02-17,17.96821403503418,18.1346435546875,17.867856979370117,15.397446632385254,535805200,76.96832215855257,3.8667619238607362,0.2319581426239079,-29423300689.031494
2012-02-21,18.10285758972168,18.387500762939453,18.00428581237793,15.787810325622559,605595200,80.4631605853636,3.81380745472936,0.3744421041604067,-29388444230.438965
2012-02-22,18.32428550720215,18.410356521606445,18.18107032775879,15.732308387756348,483302400,78.63612485491703,3.581656676639665,0.41295455000843795,-30140965317.26819
2012-02-23,18.395713806152344,18.493928909301758,18.196428298950195,15.835034370422363,568027600,79.56116979049786,3.18414397270004,0.3839745751891961,-30758627159.75952
2012-02-24,18.559642791748047,18.674999237060547,18.522857666015625,16.019634246826172,415072000,81.14142575917099,3.166378138878681,0.4058286261723758,-32693044343.685425
2012-02-27,18.618213653564453,18.875,18.43857192993164,16.12236785888672,547582000,81.97659424587563,4.493442978699971,0.2948704555838688,-32535880615.62622
2012-02-28,18.855714797973633,19.12178611755371,18.780357360839844,16.418285369873047,600387200,84.15350776292338,5.031853007955651,0.4782774174724729,-32348010030.036377
2012-02-29,19.341428756713867,19.5575008392334,19.132143020629883,16.633848190307617,952011200,85.52505022279611,5.596392657698821,0.5709368033361919,-33191590184.508057
2012-03-01,19.577499389648438,19.578929901123047,19.241785049438477,16.696104049682617,683270000,85.90449434810128,4.4128363465026474,0.538178548111425,-34019785861.11609
2012-03-02,19.437143325805664,19.5285701751709,19.375713348388672,16.71786880493164,431712400,86.04224842809954,4.567129830603022,0.44860381440280506,-36180131519.19629
2012-03-05,19.479286193847656,19.5528564453125,18.78571319580078,16.34928321838379,809124400,73.02638820843374,2.744438667747631,0.30111480522506184,-35667557666.11279
2012-03-06,18.7021427154541,19.06035614013672,18.43642807006836,16.26035499572754,810238800,70.26464111713814,1.6106303238005326,0.3784447597154319,-34271446489.419067
2012-03-07,19.171428680419922,19.20642852783203,18.689285278320312,16.273542404174805,798520800,70.44315283043214,1.6374288963658148,0.4090208706592122,-33212529491.685547
2012-03-08,19.096071243286133,19.392499923706055,19.00428581237793,16.62005615234375,516457200,74.73512066147478,1.9605998717851827,0.3770964809396844,-31942785464.302612
2012-03-09,19.436071395874023,19.562143325805664,19.396785736083984,16.717565536499023,418919200,75.80005623756179,1.683097047485581,0.3769204596062856,-32972112521.623413
2012-03-12,19.606428146362305,19.71428680419922,19.53571319580078,16.9270076751709,407282400,77.9499546002624,1.9827978000123192,0.5176662415628996,-34311571536.756714
2012-03-13,19.91214370727539,20.292142868041992,19.84821319580078,17.420705795288086,690855200,82.00760512100155,3.7050924351362715,0.7575757399406413,-34364139692.20471
2012-03-14,20.644643783569336,21.239999771118164,20.549999237060547,18.07939910888672,1418844000,85.7700831896816,6.7559235795085355,1.0787350129833229,-34945988200.86328
2012-03-15,21.414642333984375,21.42892837524414,20.662500381469727,17.95612144470215,1159718000,82.30129718054447,6.263987714602394,1.0802552907203555,-34982113823.209595
2012-03-16,20.882856369018555,21.042856216430664,20.64285659790039,17.95642852783203,825487600,82.30321714082598,6.102567849229574,0.8697945668824403,-35607379608.676025
2012-03-19,21.370357513427734,21.491785049438477,21.037500381469727,18.43265724182129,901236000,85.01762853880138,6.498601394834262,0.6499947173152556,-36201389043.64404
2012-03-20,21.41107177734375,21.674999237060547,21.124286651611328,18.58169174194336,816662000,85.75405362551999,6.499843459523082,0.5162622834491692,-35812589176.53223
2012-03-21,21.52642822265625,21.77321434020996,21.47892951965332,18.475584030151367,644042000,82.63960574165735,5.476886599074988,0.538271185649748,-36785469730.0
2012-03-22,21.349285125732422,21.58928680419922,21.26892852783203,18.37868309020996,623870800,79.78964633892404,3.966498534264973,0.4297715817038359,-37619616087.49133
2012-03-23,21.44607162475586,21.492856979370117,21.22857093811035,18.277799606323242,430488800,76.81936283722533,2.220857619562573,0.2017744581499521,-37736507640.902466
2012-03-26,21.421070098876953,21.683929443359375,21.259286880493164,18.61296272277832,595742000,79.54391271415894,3.640414711511878,0.24998552833718435,-36905850921.49365
2012-03-27,21.6492862701416,22.010000228881836,21.645000457763672,18.84295082092285,607129600,81.17867085409415,4.407004279224707,0.39346123961432156,-36370129180.49048
2012-03-28,22.084999084472656,22.194643020629883,21.796785354614258,18.939245223999023,655460400,81.83328838145485,3.298214375013574,0.5111096599781,-36048975354.31824
2012-03-29,21.885000228881836,22.020000457763672,21.686786651611328,18.701278686523438,608238400,74.90030067261281,2.0774894545252236,0.4563684880506891,-36301907917.536255
2012-03-30,21.741785049438477,21.805713653564453,21.354999542236328,18.3851261138916,731038000,66.80280644485994,1.101471205363829,0.38400825076873346,-36403174164.37573
2012-04-02,21.493928909301758,22.098928451538086,21.442142486572266,18.97020721435547,598351600,72.68759722502784,2.9377702985944945,0.4260273906955767,-34758701599.26807
2012-04-03,22.4035701751709,22.578929901123047,22.232500076293945,19.298017501831055,834559600,75.32665490320257,3.7738986012954667,0.6072725429863972,-35690239059.971436
2012-04-04,22.298213958740234,22.352142333984375,22.03571319580078,19.14438247680664,572980800,71.8238957882102,2.543126732060706,0.6497106208006933,-36340773876.7522
2012-04-05,22.39214324951172,22.66642951965332,22.264286041259766,19.431720733642578,641298000,74.23684680976284,2.871419944997093,0.7290932436471849,-36381756509.82324
2012-04-09,22.361785888671875,22.851428985595703,22.332143783569336,19.509912490844727,597536800,74.86759188587054,2.5429518117582184,0.39002406037714366,-35347816224.22656
2012-04-10,22.854642868041992,23.0,22.35714340209961,19.271034240722656,889725200,69.28668287382821,2.201680556512512,0.25559997197161977,-34712553347.70935
2012-04-11,22.7214298248291,22.745357513427734,22.262142181396484,19.20234489440918,696614800,67.72336580503219,2.760515703680569,0.2761165037417328,-34325685625.67688
2012-04-12,22.321428298950195,22.547500610351562,22.16071319580078,19.097158432006836,614336800,65.29382304518757,1.1114922675426364,0.300538471966064,-34338833526.359863
2012-04-13,22.289642333984375,22.310714721679688,21.55392837524414,18.559303283691406,859644800,54.52285441106921,-1.280106048003985,0.6300541267513005,-33660702730.526978
2012-04-16,21.787857055664062,21.795713424682617,20.65178680419922,17.789613723754883,1050786800,43.47136342124776,-3.529837434027023,1.1134004228698515,-32330646739.039795
2012-04-17,20.676429748535156,21.78571319580078,20.425357818603516,18.69637680053711,1025528000,55.03469010940459,-1.4550641772848516,1.0015505949015555,-30003138565.100098
2012-04-18,21.91857147216797,22.15178680419922,21.52535629272461,18.654672622680664,954531200,54.482684862388034,-1.8784899471520222,0.8530390682932278,-29410739547.948242
2012-04-19,21.43642807006836,21.59749984741211,20.875713348388672,18.013769149780273,834719200,46.72620093417248,-3.251116393037582,0.7394219910951954,-28866476374.729126
2012-04-20,21.12071418762207,21.23642921447754,20.372142791748047,17.57036018371582,1030985200,42.24515092317851,-4.373402138661047,0.9110496845813039,-28474477461.957153
2012-04-23,20.378929138183594,20.59535789489746,19.87928581237793,17.531105041503906,966529200,41.86239653922025,-4.733175793685889,1.0098297751376464,-28050007367.215942
2012-04-24,20.09321403503418,20.274642944335938,19.821428298950195,17.180912017822266,1076149200,38.51030489720708,-4.931618776648417,1.0135038869644326,-29658677796.624756
2012-04-25,21.98714256286621,22.071428298950195,21.64285659790039,18.7055721282959,905777600,55.29456925079439,2.0086594321416125,1.048452731175196,-31859204969.813965
2012-04-26,21.938213348388672,21.953214645385742,21.504642486572266,18.635038375854492,536068400,54.55270423767205,-0.5231649520416982,1.2483704884913074,-32216000409.565063
2012-04-27,21.609643936157227,21.6492862701416,21.446428298950195,18.490917205810547,406722400,52.98833888285676,-1.0119864353783505,1.2565937741063742,-33333537399.247803
2012-04-30,21.350000381469727,21.371429443359375,20.821428298950195,17.90766716003418,506144800,47.10166652499345,-1.200919069422816,1.149683994453909,-32627795429.281494
2012-05-01,20.889286041259766,21.312856674194336,20.758214950561523,17.850942611694336,610999200,46.55991186312075,-0.23281657396387648,0.7305567664222217,-31605398794.1156
2012-05-02,20.722856521606445,20.97857093811035,20.67357063293457,17.969003677368164,427389200,47.902984689928594,0.3162482782996056,0.6513135368316298,-30861632121.52466
2012-05-03,21.08928680419922,21.121429443359375,20.725000381469727,17.841432571411133,390549600,46.541834039922286,1.0820893237686644,0.48754769615262816,-29683809541.401245
2012-05-04,20.610000610351562,20.65571403503418,20.184642791748047,17.333322525024414,529992400,41.48555876712468,-4.103887528754164,0.45637506806836114,-28713508421.62964
2012-05-07,20.053571701049805,20.456071853637695,20.043928146362305,17.46303367614746,460118400,43.182525608600265,-4.107552661578081,0.4942857206193274,-27686215341.76709
2012-05-08,20.34214210510254,20.41071319580078,19.95464324951172,17.423173904418945,497252000,42.772026425045325,-3.8692164560312388,0.5023289134247406,-26663645678.784912
2012-05-09,20.132143020629883,20.499286651611328,20.030357360839844,17.453834533691406,480704000,43.21915972385007,-1.749383322606252,0.3506722667526603,-25655080769.38611
2012-05-10,20.520713806152344,20.567142486572266,20.301429748535156,17.49492073059082,333200000,43.85224268121744,-1.1389163996094032,0.11027336510718655,-25255792978.74231
2012-05-11,20.178571701049805,20.516786575317383,20.155357360839844,17.37808609008789,399546000,42.40437188403613,-1.935660793565244,0.07909804549050747,-24877336963.229004
2012-05-14,20.091785430908203,20.268213272094727,19.91428565979004,17.11774444580078,352626400,39.291287053598374,-2.353748300414581,0.2669772276991651,-24346211655.972168
2012-05-15,20.051786422729492,20.114999771118164,19.70535659790039,16.96287727355957,476336000,37.52639722417775,-2.5062742210207,0.4127108388304066,-24096550012.9104
2012-05-16,19.787500381469727,19.88892936706543,19.322856903076172,16.745479583740234,560896000,35.14020268752064,-3.651183174686714,0.5441820878843906,-23607437975.026123
2012-05-17,19.475357055664062,19.553571701049805,18.932857513427734,16.256061553955078,717220000,30.44649534410699,-5.23032840345665,0.7579708473751303,-23457677230.15332
2012-05-18,19.06999969482422,19.407499313354492,18.6492862701416,16.26403045654297,732292400,30.609019532621044,-4.836700715982599,0.7088597959151137,-22962896214.872803
2012-05-21,19.08928680419922,20.05500030517578,19.073213577270508,17.211584091186523,631106000,46.5902297755353,-1.4930282711776266,0.7585895930443023,-21635280517.062256
2012-05-22,20.3410701751709,20.49571418762207,19.735000610351562,17.07941436767578,694870400,45.03231471800462,-1.6930057266463985,0.7971211650976393,-20890064927.3667
2012-05-23,19.91071319580078,20.457143783569336,19.758214950561523,17.496150970458984,584897600,50.63715746042317,0.5709936394600238,1.018372407632274,-20076850535.91919
2012-05-24,20.56678581237793,20.58928680419922,20.043928146362305,17.335474014282227,496230000,48.580351746164,0.8781016923057373,0.8586193523927861,-19645189644.01538
2012-05-25,20.163928985595703,20.20892906188965,19.945356369018555,17.242549896240234,328507200,47.38169703001763,0.8889621078428204,0.276946018978002,-19930903615.096436
2012-05-29,20.389286041259766,20.5,20.18964385986328,17.548580169677734,380508800,51.61576609971947,3.138285394843216,0.34095131678987656,-20417533044.46289
2012-05-30,20.328571319580078,20.71392822265625,20.234285354614258,17.760175704956055,529429600,54.35090903799129,3.9018929091980015,0.3585242638034494,-20666783177.7937
2012-05-31,20.740713119506836,20.76785659790039,20.409286499023438,17.71601676940918,491674400,53.669046519884546,1.4750425277398003,0.4078731220146139,-21396505446.625977
2012-06-01,20.3271427154541,20.451786041259766,20.018571853637695,17.202688217163086,520987600,46.38418291572436,0.1585325342857605,0.4657979443552449,-22070647711.039062
2012-06-04,20.053571701049805,20.26785659790039,19.58928680419922,17.303884506225586,556995600,47.88596222870465,-0.3762130168969983,0.44124709784989946,-21711019167.299072
2012-06-05,20.04535675048828,20.23107147216797,19.940357208251953,17.259113311767578,388214400,47.25532053530054,-0.2522431685983278,0.47825623343610957,-21992181353.11377
2012-06-06,20.27750015258789,20.49464225769043,20.196428298950195,17.523746490478516,401455600,51.33496049534647,1.0750143780619286,0.38282428366172283,-22525262341.851807
2012-06-07,20.61750030517578,20.61857032775879,20.375,17.53171730041504,379766800,51.456751400948,0.6231359199282807,0.27464063923733306,-23637521650.793213
2012-06-08,20.41428565979004,20.735000610351562,20.321428298950195,17.795440673828125,347516400,55.4310545434331,1.068149479664694,0.3835207371595395,-23404949355.096436
2012-06-11,20.989999771118164,21.01785659790039,20.379642486572266,17.51485252380371,591264800,50.67715734592421,-0.39157274605464787,0.3393918683289776,-23059151402.78711
2012-06-12,20.516429901123047,20.593570709228516,20.239286422729492,17.667869567871094,435380400,53.04230667479706,1.5560152893342964,0.2196440823692889,-22970852384.0166
2012-06-13,20.518571853637695,20.65999984741211,20.37071418762207,17.545215606689453,293580000,50.93394908778549,0.6175080640619444,0.2137478479275181,-22764618436.39966
2012-06-14,20.40142822265625,20.48214340209961,20.259286880493164,17.52588653564453,345573200,50.59265916686419,0.8594006517991359,0.21552198412662804,-23417957418.01465
2012-06-15,20.39285659790039,20.52214241027832,20.3410701751709,17.605621337890625,335255200,52.02086291407666,0.48267137345743544,0.11465076112326145,-24885979352.174805
2012-06-18,20.391429901123047,20.996070861816406,20.370357513427734,17.962867736816406,440412000,57.89372891521173,1.4929568955702912,0.31736235517449884,-24442637686.23291
2012-06-19,20.83571434020996,21.071428298950195,20.825000762939453,18.01285171508789,361404400,58.65625570724394,0.8318132554400787,0.4247436044722406,-24778712919.28125
2012-06-20,21.00749969482422,21.04464340209961,20.742856979370117,17.96164321899414,358943200,57.5072380020942,1.4256324447200386,0.4098125501296117,-24882863373.508057
2012-06-21,20.908571243286133,21.007856369018555,20.62285614013672,17.71417999267578,326351200,52.1870334873738,0.5157347742457662,0.32234361264846,-24336238158.11377
2012-06-22,20.68000030517578,20.792499542236328,20.55071449279785,17.85002326965332,284471600,54.66638623648875,1.2872268702667735,0.21450222683665032,-24012787237.757324
2012-06-25,20.617856979370117,20.707143783569336,20.370357513427734,17.50259017944336,304382400,47.83434918801036,0.18775998855622958,0.3681450142471512,-23443690779.797363
2012-06-26,20.40464210510254,20.517499923706055,20.26178550720215,17.541231155395508,276536400,48.60369804045463,-0.028386807829455248,0.35142303854201273,-23039855647.375244
2012-06-27,20.53571319580078,20.597856521606445,20.42571449279785,17.61697006225586,202997200,50.155414262813046,-0.6527172529394423,0.2508459606884905,-22952465874.28418
2012-06-28,20.416786193847656,20.5,20.20035743713379,17.449844360351562,282836400,46.79791570885467,-1.5704588745500114,0.2799703445819617,-22572276401.484375
2012-06-29,20.64285659790039,20.85714340209961,20.508928298950195,17.908287048339844,421500800,55.581780594844545,0.23447682199882183,0.3234148283880032,-22502089795.09668
2012-07-02,20.883214950561523,21.195356369018555,20.842857360839844,18.16954803466797,400092000,59.66850640449195,1.718416001631599,0.5303794022894301,-22485920133.81006
2012-07-03,21.24571418762207,21.428571701049805,21.21428680419922,18.38082504272461,241712800,62.66040148072906,2.090716123094651,0.685001486082232,-22545944959.968018
2012-07-05,21.448570251464844,21.94071388244629,21.41607093811035,18.703731536865234,484383200,66.7234296854145,4.045387535050564,0.8509421738214158,-22268573899.13745
2012-07-06,21.681785583496094,21.729999542236328,21.485000610351562,18.57923698425293,418930400,63.839225165639725,3.4904452274363966,0.5701122738039004,-23425849147.76538
2012-07-09,21.617856979370117,21.924999237060547,21.57535743713379,18.824859619140625,379405600,66.88100362156536,3.8012588514196324,0.46623123680472034,-23789692467.968994
2012-07-10,22.070356369018555,22.138214111328125,21.618213653564453,18.650680541992188,511957600,62.84394047030274,3.5164593187339332,0.2945866049005268,-23797955521.125
2012-07-11,21.64714241027832,21.7021427154541,21.329286575317383,18.53476905822754,469322000,60.238092147295454,2.071902089576206,0.2027301839843254,-24025636256.20459
2012-07-12,21.437143325805664,21.552499771118164,21.167142868041992,18.36519432067871,428041600,56.544128546320884,1.1063115461209128,0.3000540848011575,-24051386242.637695
2012-07-13,21.5339298248291,21.68535614013672,21.428571701049805,18.55132484436035,311427200,59.481228974451604,1.0848321307313367,0.3017516888751466,-24195121052.4541
2012-07-16,21.61142921447754,21.843570709228516,21.60785675048828,18.61081886291504,301260400,60.40248150128582,0.6880227448030486,0.19584775598963233,-24587775279.18164
2012-07-17,21.813928604125977,21.83928680419922,21.54107093811035,18.611738204956055,293624800,60.41745814874222,0.9376676020892856,0.18052702403885945,-24442002813.160156
2012-07-18,21.663928985595703,21.726428985595703,21.555713653564453,18.590885162353516,252700000,59.86437291067137,0.19008054860357884,0.18602520630185637,-25033558824.8938
2012-07-19,21.83142852783203,21.97678565979004,21.64285659790039,18.838041305541992,436861600,64.06343972722209,1.5160265027600066,0.20227624601248095,-25473848977.35498
2012-07-20,21.89392852783203,21.944286346435547,21.560714721679688,18.530780792236328,397471200,56.192587026916726,0.5469748981709601,0.21004536334952562,-25462641560.74878
2012-07-23,21.22857093811035,21.639286041259766,20.989643096923828,18.51637077331543,487975600,55.846052513883016,0.7399611133351249,0.23173663810241507,-24480762530.209717
2012-07-24,21.692142486572266,21.7742862701416,21.375356674194336,18.427133560180664,565132400,53.63996818060092,-0.14378424302274984,0.27790803742635717,-24691159541.621094
2012-07-25,20.516429901123047,20.742856979370117,20.35714340209961,17.631380081176758,877312800,38.88769213165661,-3.2820618394913534,0.8066746438125101,-26757052457.922363
2012-07-26,20.705713272094727,20.72857093811035,20.3700008392334,17.62862777709961,406632800,38.84789602625776,-3.240994649182826,0.8470045281563046,-27277458416.807617
2012-07-27,20.53607177734375,20.922500610351562,20.413928985595703,17.943851470947266,403936400,45.701560995775175,-2.290912252668164,0.7598364422739472,-26387574272.587402
2012-07-30,21.104286193847656,21.408571243286133,20.99357032775879,18.246517181396484,379142400,51.34062524115196,-1.7859645701284974,0.6432191988523392,-25342373078.62964
2012-07-31,21.543928146362305,21.8464298248291,21.525714874267578,18.7288761138916,462327600,58.701734975950515,0.7591114540836277,0.8306890822716255,-25323728291.413086
2012-08-01,21.99678611755371,22.014286041259766,21.53571319580078,18.60775375366211,384501600,56.394702231291596,0.5318437113673193,0.8174943634352019,-24633280731.450684
2012-08-02,21.530000686645508,21.81035614013672,21.4375,18.637800216674805,332158400,56.8477665016883,0.722248032903197,0.5892821361270535,-23804282697.731445
2012-08-03,21.91535758972168,22.070714950561523,21.841428756713867,18.880355834960938,344920800,60.422710718570585,3.4439439488618677,0.41913726955779396,-24245496082.25952
2012-08-06,22.046070098876953,22.31678581237793,21.97357177734375,19.09041976928711,302103200,63.261373151816066,4.0708860693165505,0.35611932315626404,-23932945453.55078
2012-08-07,22.241785049438477,22.321428298950195,22.072856903076172,19.040124893188477,290446800,62.11267773487377,3.1574069758429,0.39857172711309374,-23976819447.62085
2012-08-08,22.121070861816406,22.281429290771484,22.03928565979004,19.007932662963867,244706000,61.34486293332384,2.210174474820197,0.3246807054248677,-23842374028.86133
2012-08-09,22.066070556640625,22.20464324951172,22.064285278320312,19.11634063720703,221642400,63.00342817015764,1.5227272011016204,0.16503126456471406,-24652785438.271484
2012-08-10,22.096786499023438,22.205713272094727,22.0964298248291,19.14620018005371,194938800,63.468372515244745,1.9008549818524578,0.10038005870216793,-26154103412.18799
2012-08-13,22.26392936706543,22.5,22.258928298950195,19.401811599731445,278832400,67.26136385593678,2.676635156427232,0.2778914009755802,-26582309322.324707
2012-08-14,22.56678581237793,22.8075008392334,22.50749969482422,19.453861236572266,340169200,67.99018034987368,2.6703681734811857,0.3449916429720652,-26652555190.32617
2012-08-15,22.546428680419922,22.64285659790039,22.41964340209961,19.427379608154297,257342400,67.17086662889137,2.089099943476114,0.2928943066535119,-26535528585.223145
2012-08-16,22.543214797973633,22.74142837524414,22.51785659790039,19.59706687927246,254534000,69.69122169024516,2.535613590808693,0.2922534761422604,-26272413004.385254
2012-08-17,22.85714340209961,23.149642944335938,22.81464385986328,19.95954704284668,442761200,74.24065041331205,3.6121731929786636,0.4143180269058675,-26318583762.99585
2012-08-20,23.214643478393555,23.75535774230957,23.21071434020996,20.484312057495117,613384800,79.12566983020503,4.6765843918606205,0.7961741024286013,-26094002901.969727
2012-08-21,23.957857131958008,24.10285758972168,23.226070404052734,20.204378128051758,812719600,71.35221287442529,3.75077201915347,0.7729357297795794,-25670926936.167236
