Date,Open,High,Low,Close,Volume,RSI,Ultimate,BandRadius,Chaikin,NATR,SMA_5,SMA_20,SMA_100,SAR,Williams%R,APO,ROC_5,ROC_20,ROC_100
2012-04-05,12.380000114440918,12.579999923706055,12.380000114440918,8.486265182495117,37939500,49.575191845214526,0.2040586801862965,0.011503277515765837,-5702397598.215424,48.39339369628119,1.0059343749627745,1.0052928282021654,0.9424079647634758,1.1489153108379913,-579.7061690382621,-0.004086713566795236,-0.002400138207780959,0.000802577064156004,0.1391209618368298
2012-04-09,12.260000228881836,12.289999961853027,12.109999656677246,8.316132545471191,42515300,42.91110486194834,-0.2791408925526759,0.02461322386734272,-5778931504.14566,49.12313233604387,1.0222586285450723,1.0243862539602484,0.9626073161800838,1.1724199856951132,-551.6507645287713,-0.005172236483854937,-0.020833225723502997,-0.028616938571064624,0.10125288854661746
2012-04-10,12.1899995803833,12.279999732971191,11.649999618530273,8.023503303527832,77370300,34.35650022130513,-1.2807793820226463,0.05098768686399585,-5592918471.722153,50.80676052654924,1.0454621773528028,1.0590330101804855,0.9984046884124369,1.215179907224946,-378.9612140712424,-0.006073121958707526,-0.06576876712280091,-0.051488114363666085,0.0740716957362436
2012-04-11,11.989999771118164,12.020000457763672,11.880000114440918,8.105165481567383,34724400,38.067063469537615,-1.0743009939042791,0.04864642186608643,-5615235344.124756,50.224377373262044,1.0226701582631692,1.0450463602153788,0.9892543301577784,1.2029365744812082,-372.6795089898463,-0.0071045498418768555,-0.0577533485753463,-0.06220485221659385,0.09997613384924255
2012-04-12,11.9399995803833,12.130000114440918,11.859999656677246,8.2140531539917,26988800,42.716695786935944,-0.9012335670675562,0.03949637528352089,-5354394519.901367,49.51864570369841,1.0018225812687456,1.027837525552768,0.9774257485058445,1.1869901274332384,-364.30353541689135,-0.009777339419368902,-0.035171796605795044,-0.06288812138045329,0.14747810340874468
2012-04-13,11.979999542236328,12.029999732971191,11.84000015258789,8.11197280883789,39675000,39.70706755430856,-1.1984643986148549,0.02491822615922785,-5268939348.691681,49.92029360717184,1.005201280975121,1.0366610177262692,0.9912270621277636,1.201927105743932,-372.15586850740453,-0.011664280423053779,-0.04410566552048021,-0.07596874769834633,0.17667475346224942
2012-04-16,12.010000228881836,12.050000190734863,11.829999923706055,8.08475112915039,31903500,38.91958511948861,-1.1122619344399525,0.015229899343659889,-5110758860.265717,49.98987321369664,1.0028619367368306,1.0374999823060542,0.9960961157542645,1.2059740422739031,-374.24984356075527,-0.012912233244410966,-0.0278231996731229,-0.05035969933591642,0.18085399491245846
2012-04-17,11.979999542236328,12.0,11.880000114440918,8.105165481567383,35981200,39.88248133400691,-0.9632116056738745,0.01130990674265066,-5313157377.676544,49.75265280571214,1.0023511092400155,1.031864167545802,0.9951819639336091,1.2029365744812082,-372.6795089898463,-0.01484423752170273,0.010177870557321882,-0.05700730194270954,0.18972549492266852
2012-04-18,11.8100004196167,11.850000381469727,11.720000267028809,8.023503303527832,32314000,37.34621898284847,-0.8519330516456685,0.015346157564534486,-5507937117.306946,50.002906383665604,1.0105173349713839,1.0391856812103477,1.0067861545349936,1.215179907224946,-378.9612140712424,-0.01778450862143573,-0.010075325201597105,-0.059808695317892,0.17306970617321046
2012-04-19,11.8100004196167,11.880000114440918,11.579999923706055,7.935032844543457,48169200,34.76670690575304,-0.5578067402517973,0.016714823898001257,-5474656641.404785,50.42044104601233,1.0147513275968887,1.0468697017060904,1.0196135934383632,1.2287283734061176,-366.0560134043461,-0.021413350488398448,-0.033968651555736466,-0.07239449743490779,0.19082034080236146
2012-04-20,11.710000038146973,11.720000267028809,11.390000343322754,7.764898300170898,52631000,30.415893917746345,-1.1816810901543155,0.03191925198862577,-5348012050.447296,51.3265747905169,1.0280456875547619,1.0658196314801882,1.0434423328370641,1.2556507017980405,-332.3784156529798,-0.02591072279675429,-0.04278546253124258,-0.07386386579607908,0.17484891764110375
2012-04-23,11.149999618530273,11.399999618530273,11.149999618530273,7.724067211151123,31269200,29.462952358183365,-1.616258317627538,0.03791783354017149,-5092654062.080322,51.273906181276985,1.0241409366262137,1.0671806501362497,1.0501820645227165,1.2622883428466376,-290.3295580196849,-0.029312134937390853,-0.04461286590489905,-0.07873387767238127,0.13945439985728808
2012-04-24,11.609999656677246,11.609999656677246,11.359999656677246,7.751289367675781,38615200,31.01476077983728,-1.3467395492597913,0.030454126445353356,-4892219347.327576,51.02518386383586,1.0114134350482344,1.0586478735493028,1.0477573126655426,1.257855246723105,-337.671994792806,-0.03332884991680225,-0.04366056617799847,-0.08733958181509899,0.1446149036374525
2012-04-25,11.510000228881836,11.75,11.430000305175781,7.982672214508057,45185400,42.57828694968801,-0.5979480920316735,0.026511009346700344,-4689621278.702057,49.585200307252634,0.9810739783823751,1.0254473765024377,1.0183860672293334,1.2213955099245994,-321.4913795863055,-0.032892871312567074,-0.005088935278660941,-0.04788950227476515,0.11094677835012208
2012-04-26,11.710000038146973,11.930000305175781,11.670000076293945,8.0779447555542,40889300,46.55106617606608,-0.32852034108418915,0.03534323198989865,-4552909208.263977,48.99075009079591,0.9730413623350849,1.01145754615016,1.0074882864782624,1.2069901806763579,-369.4784155960839,-0.029772336390702064,0.018010248200675802,-0.036526141230060045,0.12526740637306288
2012-04-27,12.029999732971191,12.039999961853027,11.520000457763672,7.89420223236084,83070300,40.70230483905955,-0.5842128828741403,0.03410830819543983,-4478109199.14624,50.13521138229399,0.9989654336346541,1.031120553112101,1.0315783938501542,1.2350836364479816,-388.12363331310644,-0.02947612286546506,0.016652366482004733,-0.07199988609741609,0.06839703614521278
2012-04-30,11.420000076293945,11.470000267028809,11.149999618530273,7.709661960601807,46156300,35.832835783409436,-0.7527158534765882,0.035843786328986264,-4370875859.886719,50.98136505825575,1.0225032104422886,1.0507210019734254,1.0565019986908977,1.264646887220841,-451.05468540927694,-0.03226857606986038,-0.0018649825481217663,-0.0922409195082212,0.023698953104498783
2012-05-01,11.25,11.34000015258789,11.109999656677246,7.675488471984863,43959200,34.997835473491804,-0.5341133405669561,0.040374807045032685,-4361368141.263031,50.929024822077906,1.0250805477357858,1.0494525232740743,1.0614468505465666,1.2702774599410835,-436.7166316986241,-0.033599930903990674,-0.009779133779603278,-0.10629050841615646,0.024695175983605554
2012-05-02,11.15999984741211,11.170000076293945,11.0,7.586635589599609,48572900,32.8541429749916,-0.737150550701235,0.04636847556861877,-4597075854.136902,51.13520210388347,1.026645673175311,1.055051948017665,1.0739781606010887,1.2851546492316186,-425.082265748112,-0.03486955744431214,-0.04961203645424311,-0.11803380250085202,0.010090346941422506
2012-05-03,11.130000114440918,11.149999618530273,10.850000381469727,7.463608264923096,40238400,30.104551300456894,-1.098222572737018,0.03814812615327792,-4577432340.70813,51.675601755566156,1.0271063313868913,1.0654097050526883,1.0919176408406142,1.3063386573786724,-382.1993878999373,-0.037863571110684995,-0.07605108839209387,-0.12331955758230696,0.02421513730398104
